path,conf,class_id,x_min,y_min,x_max,y_max
/kaggle/temp/axial_all_images/1904225580___1835512018___15.png,0.8345493674278259,0,355.0,325.0,397.0,367.0
/kaggle/temp/axial_all_images/1904225580___1835512018___19.png,0.7808394432067871,0,348.0,328.0,390.0,370.0
/kaggle/temp/axial_all_images/1904225580___1835512018___2.png,0.7978672981262207,0,357.0,374.0,400.0,418.0
/kaggle/temp/axial_all_images/1904225580___1835512018___9.png,0.8132838606834412,0,361.0,340.0,404.0,382.0
/kaggle/temp/axial_all_images/1904225580___2253453601___23.png,0.8217581510543823,0,321.0,354.0,363.0,395.0
/kaggle/temp/axial_all_images/1904225580___2253453601___29.png,0.8095675706863403,0,321.0,349.0,364.0,391.0
/kaggle/temp/axial_all_images/1906088407___3578917475___13.png,0.7792496085166931,0,222.00000000000003,196.0,250.99999999999997,225.99999999999997
/kaggle/temp/axial_all_images/1906088407___3578917475___20.png,0.7961517572402954,0,225.0,200.99999999999997,254.0,231.0
/kaggle/temp/axial_all_images/1906088407___3578917475___6.png,0.8058347105979919,0,229.99999999999997,204.99999999999997,260.0,234.0
/kaggle/temp/axial_all_images/1906088407___812266495___1.png,0.7910609245300293,0,225.99999999999997,216.0,254.99999999999997,245.00000000000003
/kaggle/temp/axial_all_images/1906088407___812266495___15.png,0.7828860878944397,0,225.99999999999997,212.0,254.99999999999997,241.0
/kaggle/temp/axial_all_images/1906088407___812266495___9.png,0.7868621349334717,0,221.0,204.0,250.99999999999997,234.0
/kaggle/temp/axial_all_images/1911482255___3666645092___13.png,0.8167695999145508,0,262.0,254.0,297.0,288.0
/kaggle/temp/axial_all_images/1911482255___3666645092___18.png,0.8061860799789429,0,264.0,252.99999999999997,297.0,287.0
/kaggle/temp/axial_all_images/1911482255___3666645092___23.png,0.8366663455963135,0,267.0,237.0,301.0,271.0
/kaggle/temp/axial_all_images/1911482255___3666645092___28.png,0.7368375658988953,0,271.0,237.0,305.0,271.0
/kaggle/temp/axial_all_images/1911482255___3666645092___8.png,0.7967021465301514,0,263.0,258.0,296.0,291.0
/kaggle/temp/axial_all_images/1927301799___1573307335___10.png,0.7735235095024109,0,135.0,141.0,154.0,161.0
/kaggle/temp/axial_all_images/1927301799___1573307335___16.png,0.7057775259017944,0,146.0,142.0,165.0,161.0
/kaggle/temp/axial_all_images/1927301799___1573307335___23.png,0.7941524386405945,0,149.0,164.0,168.0,182.0
/kaggle/temp/axial_all_images/1927301799___1573307335___30.png,0.7441892623901367,0,158.0,177.0,178.0,197.0
/kaggle/temp/axial_all_images/1927301799___1573307335___6.png,0.7958123087882996,0,138.0,135.0,157.0,154.0
/kaggle/temp/axial_all_images/1945212968___4155261658___10.png,0.8208959102630615,0,324.0,292.0,367.0,335.0
/kaggle/temp/axial_all_images/1945212968___4155261658___16.png,0.846222460269928,0,325.0,283.0,367.0,325.0
/kaggle/temp/axial_all_images/1945212968___4155261658___2.png,0.8182113766670227,0,324.0,297.0,367.0,340.0
/kaggle/temp/axial_all_images/1945212968___4155261658___20.png,0.4062180817127228,0,333.54973793029785,271.8036651611328,375.5497455596924,313.80367279052734
/kaggle/temp/axial_all_images/1945212968___4155261658___6.png,0.8302574753761292,0,331.0,295.0,374.0,337.0
/kaggle/temp/axial_all_images/1956588335___864882267___13.png,0.3971646726131439,0,338.8887882232666,321.82228565216064,381.888747215271,363.82224559783936
/kaggle/temp/axial_all_images/1956588335___864882267___4.png,0.812838077545166,0,331.0,318.0,373.0,360.0
/kaggle/temp/axial_all_images/1956588335___864882267___8.png,0.8170629739761353,0,332.0,311.0,375.0,354.0
/kaggle/temp/axial_all_images/1972541574___1065990522___21.png,0.7749515771865845,0,334.0,330.0,376.0,373.0
/kaggle/temp/axial_all_images/1972541574___1065990522___29.png,0.751577615737915,0,336.0,314.0,378.0,356.0
/kaggle/temp/axial_all_images/1972541574___1065990522___36.png,0.792182207107544,0,334.0,295.0,376.0,337.0
/kaggle/temp/axial_all_images/1972541574___1065990522___45.png,0.7955518364906311,0,335.0,294.0,377.0,336.0
/kaggle/temp/axial_all_images/1972541574___1065990522___53.png,0.7771400213241577,0,345.0,281.0,387.0,323.0
/kaggle/temp/axial_all_images/1973833645___1328374636___12.png,0.7632371783256531,0,338.0,335.0,380.0,377.0
/kaggle/temp/axial_all_images/1973833645___1328374636___20.png,0.8139927983283997,0,336.0,325.0,378.0,367.0
/kaggle/temp/axial_all_images/1973833645___1328374636___31.png,0.817069411277771,0,315.0,326.0,355.0,365.0
/kaggle/temp/axial_all_images/1973833645___1328374636___38.png,0.7497188448905945,0,306.0,324.0,346.0,364.0
/kaggle/temp/axial_all_images/1973833645___1328374636___4.png,0.7613850831985474,0,337.0,353.0,379.0,395.0
/kaggle/temp/axial_all_images/1975307650___2156698576___11.png,0.7607136964797974,0,168.0,177.0,189.0,199.0
/kaggle/temp/axial_all_images/1975307650___2156698576___21.png,0.7838835120201111,0,163.0,168.0,185.0,189.0
/kaggle/temp/axial_all_images/1975307650___2156698576___30.png,0.8082186579704285,0,159.0,151.0,181.0,172.0
/kaggle/temp/axial_all_images/1975307650___2156698576___39.png,0.811306357383728,0,162.0,136.0,183.0,157.0
/kaggle/temp/axial_all_images/1975307650___2156698576___46.png,0.7542769312858582,0,168.0,137.0,189.0,158.0
/kaggle/temp/axial_all_images/1975596511___4069774881___13.png,0.7668869495391846,0,337.0,340.0,379.0,382.0
/kaggle/temp/axial_all_images/1975596511___4069774881___21.png,0.7905253171920776,0,328.0,329.0,371.0,371.0
/kaggle/temp/axial_all_images/1975596511___4069774881___28.png,0.7740082144737244,0,320.0,315.0,363.0,358.0
/kaggle/temp/axial_all_images/1975596511___4069774881___36.png,0.7495641112327576,0,317.0,299.0,360.0,341.0
/kaggle/temp/axial_all_images/1975596511___4069774881___44.png,0.7113059759140015,0,315.0,291.0,357.0,333.0
/kaggle/temp/axial_all_images/1979480595___192414264___19.png,0.7990407347679138,0,338.0,331.0,381.0,373.0
/kaggle/temp/axial_all_images/1979480595___192414264___28.png,0.7984169125556946,0,335.0,324.0,378.0,367.0
/kaggle/temp/axial_all_images/1979480595___192414264___37.png,0.8105905652046204,0,330.0,315.0,373.0,357.0
/kaggle/temp/axial_all_images/1979480595___192414264___46.png,0.8031327128410339,0,329.0,309.0,371.0,351.0
/kaggle/temp/axial_all_images/1979480595___192414264___55.png,0.7759405970573425,0,330.0,304.0,372.0,347.0
/kaggle/temp/axial_all_images/2006700205___1035172534___13.png,0.8071082234382629,0,309.0,339.0,351.0,381.0
/kaggle/temp/axial_all_images/2006700205___1035172534___22.png,0.8003752827644348,0,307.0,325.0,350.0,367.0
/kaggle/temp/axial_all_images/2006700205___1035172534___30.png,0.41187024116516113,0,323.5508680343628,314.88196849823,365.55089950561523,357.8819513320923
/kaggle/temp/axial_all_images/2006700205___1035172534___4.png,0.7672846913337708,0,307.0,316.0,349.0,358.0
/kaggle/temp/axial_all_images/2006700205___1035172534___41.png,0.7850751280784607,0,325.0,334.0,367.0,376.0
/kaggle/temp/axial_all_images/2011224851___3158811182___11.png,0.8243390917778015,0,325.0,307.0,368.0,349.0
/kaggle/temp/axial_all_images/2011224851___3158811182___16.png,0.8071102499961853,0,329.0,305.0,371.0,347.0
/kaggle/temp/axial_all_images/2011224851___3158811182___2.png,0.802025556564331,0,329.0,320.0,371.0,362.0
/kaggle/temp/axial_all_images/2011224851___3158811182___21.png,0.7847669124603271,0,335.0,297.0,377.0,339.0
/kaggle/temp/axial_all_images/2011224851___3158811182___6.png,0.8181108236312866,0,326.0,314.0,368.0,356.0
/kaggle/temp/axial_all_images/2012026632___3693311128___13.png,0.8304107189178467,0,328.0,295.0,370.0,337.0
/kaggle/temp/axial_all_images/2012026632___3693311128___18.png,0.8150678873062134,0,310.0,295.0,352.0,338.0
/kaggle/temp/axial_all_images/2012026632___3693311128___24.png,0.7331151962280273,0,315.0,315.0,357.0,357.0
/kaggle/temp/axial_all_images/2012026632___3693311128___4.png,0.7962468862533569,0,338.0,299.0,380.0,341.0
/kaggle/temp/axial_all_images/2012026632___3693311128___8.png,0.8218753933906555,0,326.0,304.0,369.0,346.0
/kaggle/temp/axial_all_images/2015991939___2479465475___13.png,0.7871645092964172,0,345.0,331.0,387.0,373.0
/kaggle/temp/axial_all_images/2015991939___2479465475___22.png,0.7740834951400757,0,339.0,320.0,382.0,363.0
/kaggle/temp/axial_all_images/2015991939___2479465475___31.png,0.7960141897201538,0,337.0,304.0,380.0,346.0
/kaggle/temp/axial_all_images/2015991939___2479465475___40.png,0.8058053851127625,0,341.0,288.0,383.0,330.0
/kaggle/temp/axial_all_images/2015991939___2479465475___50.png,0.7651006579399109,0,349.0,282.0,390.0,324.0
/kaggle/temp/axial_all_images/2018799247___935078311___14.png,0.7798942923545837,0,174.0,150.0,195.0,171.0
/kaggle/temp/axial_all_images/2018799247___935078311___23.png,0.7840307354927063,0,174.0,146.0,195.0,167.0
/kaggle/temp/axial_all_images/2018799247___935078311___33.png,0.8038860559463501,0,174.0,140.0,195.0,160.0
/kaggle/temp/axial_all_images/2018799247___935078311___43.png,0.7733426094055176,0,173.0,134.0,194.0,155.0
/kaggle/temp/axial_all_images/2018799247___935078311___5.png,0.7911127209663391,0,174.0,154.0,195.0,175.0
/kaggle/temp/axial_all_images/2020252446___1244994714___12.png,0.8420707583427429,0,164.0,157.0,185.0,178.0
/kaggle/temp/axial_all_images/2020252446___1244994714___18.png,0.8381454348564148,0,163.0,157.0,185.0,178.0
/kaggle/temp/axial_all_images/2020252446___1244994714___23.png,0.799274742603302,0,161.0,159.0,182.0,181.0
/kaggle/temp/axial_all_images/2020252446___1244994714___3.png,0.8022562265396118,0,166.0,160.0,187.0,181.0
/kaggle/temp/axial_all_images/2020252446___1244994714___7.png,0.8164519667625427,0,166.0,159.0,187.0,180.0
/kaggle/temp/axial_all_images/2033630806___3318800347___14.png,0.8156274557113647,0,221.0,237.0,254.99999999999997,270.0
/kaggle/temp/axial_all_images/2033630806___3318800347___18.png,0.8306179046630859,0,222.00000000000003,237.0,256.0,271.0
/kaggle/temp/axial_all_images/2033630806___3318800347___23.png,0.8186252117156982,0,231.0,231.99999999999997,265.0,266.0
/kaggle/temp/axial_all_images/2033630806___3318800347___28.png,0.7957196831703186,0,233.0,231.0,267.0,264.0
/kaggle/temp/axial_all_images/2033630806___3318800347___9.png,0.8034560084342957,0,233.0,243.00000000000003,267.0,277.0
/kaggle/temp/axial_all_images/2040217841___2208043830___13.png,0.6645963191986084,0,162.0,160.0,183.0,181.0
/kaggle/temp/axial_all_images/2040217841___2208043830___3.png,0.8259459137916565,0,161.0,160.0,182.0,181.0
/kaggle/temp/axial_all_images/2040217841___2208043830___8.png,0.8373522758483887,0,157.0,161.0,179.0,183.0
/kaggle/temp/axial_all_images/2041575276___2763270156___10.png,0.8106734156608582,0,130.0,117.0,147.0,134.0
/kaggle/temp/axial_all_images/2041575276___2763270156___14.png,0.8146944642066956,0,131.0,115.99999999999999,148.0,133.0
/kaggle/temp/axial_all_images/2041575276___2763270156___18.png,0.7859926223754883,0,132.0,115.99999999999999,149.0,133.0
/kaggle/temp/axial_all_images/2041575276___2763270156___2.png,0.6736729741096497,0,134.0,108.0,151.0,125.0
/kaggle/temp/axial_all_images/2041575276___2763270156___6.png,0.7778707146644592,0,131.0,115.99999999999999,148.0,133.0
/kaggle/temp/axial_all_images/2044926763___3381632392___11.png,0.8207390904426575,0,234.0,269.0,266.0,300.0
/kaggle/temp/axial_all_images/2044926763___3381632392___16.png,0.8209711909294128,0,231.0,252.0,263.0,284.0
/kaggle/temp/axial_all_images/2044926763___3381632392___2.png,0.7750985026359558,0,233.0,286.0,265.0,318.0
/kaggle/temp/axial_all_images/2044926763___3381632392___20.png,0.8048858046531677,0,227.99999999999997,265.0,259.0,296.0
/kaggle/temp/axial_all_images/2044926763___3381632392___6.png,0.79765385389328,0,235.0,282.0,267.0,314.0
/kaggle/temp/axial_all_images/2046751992___3394146760___13.png,0.808458149433136,0,262.0,242.0,296.0,275.0
/kaggle/temp/axial_all_images/2046751992___3394146760___19.png,0.7981930375099182,0,257.0,238.0,290.0,271.0
/kaggle/temp/axial_all_images/2046751992___3394146760___23.png,0.8045279383659363,0,254.0,243.00000000000003,288.0,277.0
/kaggle/temp/axial_all_images/2046751992___3394146760___29.png,0.7583186030387878,0,269.0,238.0,303.0,272.0
/kaggle/temp/axial_all_images/2046751992___3394146760___8.png,0.7957172989845276,0,271.0,252.0,305.0,286.0
/kaggle/temp/axial_all_images/2048265504___2433314001___14.png,0.8207109570503235,0,278.0,248.0,312.0,282.0
/kaggle/temp/axial_all_images/2048265504___2433314001___3.png,0.7842298150062561,0,278.0,267.0,311.0,301.0
/kaggle/temp/axial_all_images/2048265504___2433314001___8.png,0.8087072372436523,0,279.0,257.0,312.0,290.0
/kaggle/temp/axial_all_images/2056309275___3890108636___10.png,0.7094602584838867,0,278.0,242.0,312.0,276.0
/kaggle/temp/axial_all_images/2056309275___3890108636___4.png,0.7680395841598511,0,274.0,240.0,307.0,273.0
/kaggle/temp/axial_all_images/2056309275___4085283360___14.png,0.7661296129226685,0,264.0,258.0,298.0,291.0
/kaggle/temp/axial_all_images/2056309275___4085283360___20.png,0.7726773619651794,0,267.0,258.0,301.0,292.0
/kaggle/temp/axial_all_images/2056309275___4085283360___24.png,0.7568503022193909,0,268.0,258.0,302.0,291.0
/kaggle/temp/axial_all_images/2056309275___4085283360___8.png,0.7314746379852295,0,266.0,259.0,300.0,292.0
/kaggle/temp/axial_all_images/2059107661___1179869489___12.png,0.7747179269790649,0,245.00000000000003,249.00000000000003,279.0,283.0
/kaggle/temp/axial_all_images/2059107661___1179869489___16.png,0.7903183698654175,0,258.0,241.0,292.0,274.0
/kaggle/temp/axial_all_images/2059107661___1179869489___21.png,0.8101776838302612,0,254.0,231.0,288.0,265.0
/kaggle/temp/axial_all_images/2059107661___1179869489___26.png,0.8178699016571045,0,256.0,237.0,289.0,270.0
/kaggle/temp/axial_all_images/2059107661___1179869489___31.png,0.8156021237373352,0,249.00000000000003,242.0,282.0,275.0
/kaggle/temp/axial_all_images/2080571489___2615402418___13.png,0.806368350982666,0,257.0,247.00000000000003,291.0,281.0
/kaggle/temp/axial_all_images/2080571489___2615402418___19.png,0.8055575489997864,0,261.0,247.00000000000003,295.0,281.0
/kaggle/temp/axial_all_images/2080571489___2615402418___24.png,0.8202744722366333,0,258.0,238.0,292.0,272.0
/kaggle/temp/axial_all_images/2080571489___2615402418___29.png,0.741089940071106,0,259.0,234.0,293.0,267.0
/kaggle/temp/axial_all_images/2080571489___2615402418___8.png,0.778457760810852,0,259.0,252.0,293.0,286.0
/kaggle/temp/axial_all_images/2083466060___2440822236___11.png,0.7811800837516785,0,314.0,356.0,356.0,398.0
/kaggle/temp/axial_all_images/2083466060___2440822236___19.png,0.8065422773361206,0,312.0,350.0,354.0,392.0
/kaggle/temp/axial_all_images/2083466060___2440822236___27.png,0.8200428485870361,0,291.0,330.0,330.0,370.0
/kaggle/temp/axial_all_images/2083466060___2440822236___35.png,0.8336101174354553,0,289.0,317.0,329.0,357.0
/kaggle/temp/axial_all_images/2083466060___2440822236___42.png,0.8042502999305725,0,288.0,311.0,329.0,351.0
/kaggle/temp/axial_all_images/2090173285___2695245445___1.png,0.8156225681304932,0,142.0,185.0,163.0,206.99999999999997
/kaggle/temp/axial_all_images/2090173285___2695245445___14.png,0.7811259031295776,0,141.0,173.0,162.0,194.0
/kaggle/temp/axial_all_images/2090173285___2695245445___8.png,0.8065188527107239,0,139.0,176.0,160.0,197.0
/kaggle/temp/axial_all_images/2090173285___2734051424___13.png,0.827630877494812,0,143.0,192.0,165.0,214.0
/kaggle/temp/axial_all_images/2090173285___2734051424___21.png,0.8447864055633545,0,142.0,188.0,163.0,209.0
/kaggle/temp/axial_all_images/2090173285___2734051424___5.png,0.8075486421585083,0,148.0,202.0,169.0,223.0
/kaggle/temp/axial_all_images/2097856420___2728187318___13.png,0.8252912163734436,0,326.0,310.0,368.0,352.0
/kaggle/temp/axial_all_images/2097856420___2728187318___27.png,0.7600283622741699,0,341.0,304.0,383.0,346.0
/kaggle/temp/axial_all_images/2097856420___2728187318___32.png,0.6588301658630371,0,363.0,305.0,405.0,348.0
/kaggle/temp/axial_all_images/2097856420___2728187318___39.png,0.7563261985778809,0,375.0,297.0,417.0,339.0
/kaggle/temp/axial_all_images/2097856420___2728187318___5.png,0.788171112537384,0,340.0,319.0,383.0,361.0
/kaggle/temp/axial_all_images/2108089280___3851745130___11.png,0.7958586812019348,0,227.0,241.0,259.0,273.0
/kaggle/temp/axial_all_images/2108089280___3851745130___16.png,0.7103153467178345,0,225.0,229.99999999999997,257.0,262.0
/kaggle/temp/axial_all_images/2108089280___3851745130___19.png,0.8004471659660339,0,225.99999999999997,222.00000000000003,258.0,252.99999999999997
/kaggle/temp/axial_all_images/2108089280___3851745130___3.png,0.8114171028137207,0,243.00000000000003,241.0,275.0,273.0
/kaggle/temp/axial_all_images/2108089280___3851745130___7.png,0.7916804552078247,0,235.0,245.00000000000003,267.0,277.0
/kaggle/temp/axial_all_images/211713723___428690015___10.png,0.8150060176849365,0,334.0,323.0,376.0,365.0
/kaggle/temp/axial_all_images/211713723___428690015___15.png,0.8353232145309448,0,328.0,303.0,370.0,345.0
/kaggle/temp/axial_all_images/211713723___428690015___2.png,0.7873085141181946,0,337.0,348.0,380.0,391.0
/kaggle/temp/axial_all_images/211713723___428690015___21.png,0.7991141676902771,0,333.0,307.0,374.0,348.0
/kaggle/temp/axial_all_images/211713723___428690015___5.png,0.8021504282951355,0,335.0,336.0,377.0,378.0
/kaggle/temp/axial_all_images/213335325___1153454550___13.png,0.7964583039283752,0,264.0,250.99999999999997,298.0,285.0
/kaggle/temp/axial_all_images/213335325___1153454550___18.png,0.8237288594245911,0,261.0,243.00000000000003,295.0,277.0
/kaggle/temp/axial_all_images/213335325___1153454550___24.png,0.7665865421295166,0,267.0,236.0,301.0,269.0
/kaggle/temp/axial_all_images/213335325___1153454550___3.png,0.7762480974197388,0,270.0,254.99999999999997,304.0,289.0
/kaggle/temp/axial_all_images/213335325___1153454550___8.png,0.7909883856773376,0,267.0,258.0,300.0,292.0
/kaggle/temp/axial_all_images/2139209036___678474176___13.png,0.7701101899147034,0,206.0,171.0,231.0,196.0
/kaggle/temp/axial_all_images/2139209036___678474176___18.png,0.7538145780563354,0,209.0,166.0,234.0,191.0
/kaggle/temp/axial_all_images/2139209036___678474176___24.png,0.3931339383125305,0,197.6420521736145,167.78597831726074,223.64206314086914,192.85731315612793
/kaggle/temp/axial_all_images/2139209036___678474176___3.png,0.7883510589599609,0,200.99999999999997,170.0,225.99999999999997,195.0
/kaggle/temp/axial_all_images/2139209036___678474176___8.png,0.7919063568115234,0,202.99999999999997,174.0,227.99999999999997,199.0
/kaggle/temp/axial_all_images/2139287338___1271026495___18.png,0.7950382828712463,0,346.0,332.0,388.0,375.0
/kaggle/temp/axial_all_images/2139287338___1271026495___26.png,0.8164289593696594,0,334.0,317.0,377.0,360.0
/kaggle/temp/axial_all_images/2139287338___1271026495___34.png,0.8062513470649719,0,333.0,294.0,376.0,336.0
/kaggle/temp/axial_all_images/2139287338___1271026495___50.png,0.4037364423274994,0,332.7068328857422,266.8586015701294,375.7068157196045,309.81149673461914
/kaggle/temp/axial_all_images/2139287338___1271026495___59.png,0.6714479327201843,0,309.0,296.0,352.0,339.0
/kaggle/temp/axial_all_images/2139301976___1983202219___14.png,0.7574042081832886,0,249.00000000000003,237.0,284.0,271.0
/kaggle/temp/axial_all_images/2139301976___1983202219___3.png,0.8263326287269592,0,245.00000000000003,250.0,280.0,284.0
/kaggle/temp/axial_all_images/2139301976___1983202219___9.png,0.7945120930671692,0,244.0,247.00000000000003,278.0,281.0
/kaggle/temp/axial_all_images/215111925___1936473407___14.png,0.8123040795326233,0,164.0,200.99999999999997,189.0,225.99999999999997
/kaggle/temp/axial_all_images/215111925___1936473407___21.png,0.8139626383781433,0,158.0,200.0,183.0,225.0
/kaggle/temp/axial_all_images/215111925___1936473407___27.png,0.804356575012207,0,170.0,200.0,195.0,225.0
/kaggle/temp/axial_all_images/215111925___1936473407___34.png,0.7964383363723755,0,183.0,206.99999999999997,208.0,231.99999999999997
/kaggle/temp/axial_all_images/215111925___1936473407___7.png,0.8057586550712585,0,175.0,214.0,200.0,239.0
/kaggle/temp/axial_all_images/215111925___2044258086___10.png,0.8206671476364136,0,161.0,159.0,182.0,180.0
/kaggle/temp/axial_all_images/215111925___2044258086___15.png,0.815376877784729,0,156.0,170.0,177.0,191.0
/kaggle/temp/axial_all_images/215111925___2044258086___19.png,0.7909449934959412,0,167.0,159.0,189.0,180.0
/kaggle/temp/axial_all_images/215111925___2044258086___23.png,0.40389031171798706,0,170.40256261825562,158.8849902153015,191.46007299423218,179.88498210906982
/kaggle/temp/axial_all_images/215111925___2044258086___7.png,0.8044527769088745,0,171.0,166.0,192.0,186.0
/kaggle/temp/axial_all_images/2178420447___2410256444___11.png,0.8066218495368958,0,165.0,158.0,187.0,179.0
/kaggle/temp/axial_all_images/2178420447___2410256444___18.png,0.8029896020889282,0,166.0,157.0,188.0,178.0
/kaggle/temp/axial_all_images/2178420447___2410256444___24.png,0.8214378356933594,0,166.0,161.0,188.0,183.0
/kaggle/temp/axial_all_images/2178420447___2410256444___30.png,0.7402547001838684,0,167.0,179.0,189.0,200.0
/kaggle/temp/axial_all_images/2178420447___2410256444___35.png,0.6055822968482971,0,167.0,202.0,188.0,223.0
/kaggle/temp/axial_all_images/2178420447___3966501454___13.png,0.8196243643760681,0,170.0,160.0,191.0,181.0
/kaggle/temp/axial_all_images/2178420447___3966501454___18.png,0.80124831199646,0,171.0,158.0,193.0,179.0
/kaggle/temp/axial_all_images/2178420447___3966501454___2.png,0.7800641059875488,0,169.0,161.0,190.0,182.0
/kaggle/temp/axial_all_images/2178420447___3966501454___23.png,0.382813960313797,0,169.31400299072266,154.9102783203125,190.35885334014893,175.91029405593872
/kaggle/temp/axial_all_images/2178420447___3966501454___8.png,0.8137103915214539,0,171.0,160.0,192.0,181.0
/kaggle/temp/axial_all_images/2178791963___3949365258___13.png,0.797351598739624,0,308.0,266.0,346.0,304.0
/kaggle/temp/axial_all_images/2178791963___3949365258___20.png,0.79421067237854,0,312.0,254.99999999999997,350.0,293.0
/kaggle/temp/axial_all_images/2178791963___3949365258___27.png,0.7545843124389648,0,319.0,267.0,357.0,305.0
/kaggle/temp/axial_all_images/2178791963___3949365258___35.png,0.7622992396354675,0,332.0,312.0,369.0,349.0
/kaggle/temp/axial_all_images/2178791963___3949365258___40.png,0.7063108682632446,0,330.0,347.0,367.0,383.0
/kaggle/temp/axial_all_images/2184738913___1645579515___13.png,0.6761531233787537,0,163.0,151.0,184.0,172.0
/kaggle/temp/axial_all_images/2184738913___1645579515___19.png,0.7969943881034851,0,166.0,151.0,186.0,172.0
/kaggle/temp/axial_all_images/2184738913___1645579515___24.png,0.6822437644004822,0,170.0,151.0,191.0,172.0
/kaggle/temp/axial_all_images/2184738913___1645579515___3.png,0.7069736123085022,0,168.0,153.0,189.0,174.0
/kaggle/temp/axial_all_images/2184738913___1645579515___8.png,0.808566153049469,0,168.0,154.0,189.0,175.0
/kaggle/temp/axial_all_images/2184738913___969749768___11.png,0.7770574688911438,0,162.0,172.0,183.0,192.0
/kaggle/temp/axial_all_images/2184738913___969749768___18.png,0.8222196698188782,0,162.0,163.0,183.0,184.0
/kaggle/temp/axial_all_images/2184738913___969749768___24.png,0.8384395241737366,0,161.0,158.0,183.0,179.0
/kaggle/temp/axial_all_images/2184738913___969749768___31.png,0.8096022009849548,0,164.0,160.0,185.0,182.0
/kaggle/temp/axial_all_images/2184738913___969749768___36.png,0.7344872355461121,0,168.0,170.0,190.0,191.0
/kaggle/temp/axial_all_images/2196440863___2094103166___17.png,0.8054398894309998,0,194.0,181.0,220.00000000000003,206.0
/kaggle/temp/axial_all_images/2196440863___2094103166___24.png,0.8186302185058594,0,184.0,174.0,210.0,199.0
/kaggle/temp/axial_all_images/2196440863___2094103166___31.png,0.7954608798027039,0,179.0,176.0,204.0,200.99999999999997
/kaggle/temp/axial_all_images/2196440863___2094103166___36.png,0.7215438485145569,0,177.0,182.0,202.99999999999997,206.99999999999997
/kaggle/temp/axial_all_images/2196440863___2238701869___1.png,0.7305319309234619,0,200.0,212.0,225.99999999999997,238.0
/kaggle/temp/axial_all_images/2196440863___2238701869___12.png,0.8107464909553528,0,187.0,200.0,213.0,225.0
/kaggle/temp/axial_all_images/2196440863___2238701869___18.png,0.7031527757644653,0,192.0,216.0,218.00000000000003,241.0
/kaggle/temp/axial_all_images/2196440863___2238701869___5.png,0.8190204501152039,0,193.0,202.0,219.0,227.99999999999997
/kaggle/temp/axial_all_images/2196440863___2984817530___11.png,0.8160545825958252,0,163.0,158.0,184.0,179.0
/kaggle/temp/axial_all_images/2196440863___2984817530___15.png,0.8115062117576599,0,163.0,152.0,184.0,173.0
/kaggle/temp/axial_all_images/2196440863___2984817530___20.png,0.8057080507278442,0,159.0,154.0,180.0,175.0
/kaggle/temp/axial_all_images/2196440863___2984817530___24.png,0.7535916566848755,0,163.0,166.0,185.0,187.0
/kaggle/temp/axial_all_images/2196440863___2984817530___7.png,0.8005248308181763,0,164.0,163.0,185.0,184.0
/kaggle/temp/axial_all_images/2197996879___2221194786___16.png,0.7691605091094971,0,252.99999999999997,193.0,287.0,227.0
/kaggle/temp/axial_all_images/2197996879___2221194786___22.png,0.786426305770874,0,249.00000000000003,184.0,283.0,218.00000000000003
/kaggle/temp/axial_all_images/2197996879___2221194786___26.png,0.7357628345489502,0,247.00000000000003,182.0,281.0,216.0
/kaggle/temp/axial_all_images/2197996879___2760176541___2.png,0.40966203808784485,0,233.94582271575928,232.85448551177979,268.8730478286743,266.85447692871094
/kaggle/temp/axial_all_images/2197996879___2760176541___7.png,0.7514557838439941,0,236.0,210.0,270.0,244.0
/kaggle/temp/axial_all_images/2197996879___3098845798___1.png,0.7842984199523926,0,247.00000000000003,231.0,281.0,265.0
/kaggle/temp/axial_all_images/2197996879___3098845798___11.png,0.7948690056800842,0,231.0,200.0,265.0,234.0
/kaggle/temp/axial_all_images/2197996879___3098845798___14.png,0.7113006114959717,0,236.0,200.0,269.0,233.0
/kaggle/temp/axial_all_images/2197996879___3098845798___6.png,0.8046621084213257,0,236.0,211.0,270.0,245.00000000000003
/kaggle/temp/axial_all_images/2199989491___2391300306___10.png,0.8364135026931763,0,330.0,312.0,372.0,354.0
/kaggle/temp/axial_all_images/2199989491___2391300306___15.png,0.8222068548202515,0,334.0,316.0,376.0,358.0
/kaggle/temp/axial_all_images/2199989491___2391300306___2.png,0.7964498996734619,0,334.0,318.0,376.0,360.0
/kaggle/temp/axial_all_images/2199989491___2391300306___20.png,0.7337576746940613,0,337.0,313.0,380.0,356.0
/kaggle/temp/axial_all_images/2199989491___2391300306___6.png,0.8335619568824768,0,331.0,310.0,374.0,352.0
/kaggle/temp/axial_all_images/2203943775___1214945___10.png,0.8339627385139465,0,327.0,310.0,369.0,352.0
/kaggle/temp/axial_all_images/2203943775___1214945___15.png,0.8319286108016968,0,333.0,307.0,375.0,349.0
/kaggle/temp/axial_all_images/2203943775___1214945___2.png,0.7896728515625,0,328.0,322.0,370.0,364.0
/kaggle/temp/axial_all_images/2203943775___1214945___20.png,0.7993442416191101,0,333.0,300.0,374.0,342.0
/kaggle/temp/axial_all_images/2203943775___1214945___5.png,0.8273133039474487,0,328.0,319.0,370.0,361.0
/kaggle/temp/axial_all_images/2215612535___3242824549___12.png,0.7609610557556152,0,298.0,284.0,336.0,322.0
/kaggle/temp/axial_all_images/2215612535___3242824549___18.png,0.7790955305099487,0,293.0,269.0,331.0,307.0
