path,conf,class_id,x_min,y_min,x_max,y_max
/kaggle/temp/axial_all_images/2046751992___3394146760___29.png,0.7243872284889221,0,222.00000000000003,243.00000000000003,256.0,277.0
/kaggle/temp/axial_all_images/2046751992___3394146760___8.png,0.8136562705039978,0,215.0,250.0,249.00000000000003,283.0
/kaggle/temp/axial_all_images/2048265504___2433314001___14.png,0.7963322997093201,0,234.0,248.0,268.0,282.0
/kaggle/temp/axial_all_images/2048265504___2433314001___3.png,0.7866453528404236,0,223.0,267.0,257.0,300.0
/kaggle/temp/axial_all_images/2048265504___2433314001___8.png,0.8089075088500977,0,229.0,252.99999999999997,263.0,286.0
/kaggle/temp/axial_all_images/2056309275___3890108636___10.png,0.7506316304206848,0,229.0,248.0,263.0,282.0
/kaggle/temp/axial_all_images/2056309275___3890108636___4.png,0.7858397364616394,0,224.00000000000003,242.0,257.0,276.0
/kaggle/temp/axial_all_images/2056309275___4085283360___14.png,0.7449214458465576,0,206.99999999999997,262.0,241.0,295.0
/kaggle/temp/axial_all_images/2056309275___4085283360___20.png,0.7722846865653992,0,212.0,261.0,246.0,295.0
/kaggle/temp/axial_all_images/2056309275___4085283360___24.png,0.7649134993553162,0,215.0,260.0,249.00000000000003,294.0
/kaggle/temp/axial_all_images/2056309275___4085283360___8.png,0.7200667858123779,0,206.0,265.0,240.0,299.0
/kaggle/temp/axial_all_images/2059107661___1179869489___12.png,0.7337533831596375,0,206.0,247.00000000000003,240.0,281.0
/kaggle/temp/axial_all_images/2059107661___1179869489___16.png,0.7968330383300781,0,220.00000000000003,241.0,254.0,275.0
/kaggle/temp/axial_all_images/2059107661___1179869489___21.png,0.8228548169136047,0,231.0,231.99999999999997,264.0,265.0
/kaggle/temp/axial_all_images/2059107661___1179869489___26.png,0.8167707920074463,0,224.00000000000003,234.0,257.0,267.0
/kaggle/temp/axial_all_images/2059107661___1179869489___31.png,0.7900042533874512,0,215.0,241.0,248.0,274.0
/kaggle/temp/axial_all_images/2080571489___2615402418___13.png,0.7764086127281189,0,211.0,250.0,245.00000000000003,284.0
/kaggle/temp/axial_all_images/2080571489___2615402418___19.png,0.8109940886497498,0,218.00000000000003,248.0,252.0,282.0
/kaggle/temp/axial_all_images/2080571489___2615402418___24.png,0.8246403932571411,0,219.0,236.0,252.99999999999997,270.0
/kaggle/temp/axial_all_images/2080571489___2615402418___29.png,0.7221720218658447,0,209.0,231.0,243.00000000000003,265.0
/kaggle/temp/axial_all_images/2080571489___2615402418___8.png,0.7754218578338623,0,211.0,254.0,245.00000000000003,288.0
/kaggle/temp/axial_all_images/2083466060___2440822236___11.png,0.7413455247879028,0,250.99999999999997,361.0,294.0,403.0
/kaggle/temp/axial_all_images/2083466060___2440822236___19.png,0.7690923810005188,0,252.99999999999997,354.0,296.0,396.0
/kaggle/temp/axial_all_images/2083466060___2440822236___27.png,0.7954816818237305,0,244.0,332.0,284.0,373.0
/kaggle/temp/axial_all_images/2083466060___2440822236___35.png,0.817409098148346,0,244.0,320.0,284.0,360.0
/kaggle/temp/axial_all_images/2083466060___2440822236___42.png,0.7810268402099609,0,244.0,315.0,284.0,355.0
/kaggle/temp/axial_all_images/2090173285___2695245445___1.png,0.8106944561004639,0,113.99999999999999,185.0,134.0,206.0
/kaggle/temp/axial_all_images/2090173285___2695245445___14.png,0.7447857856750488,0,112.00000000000001,175.0,133.0,195.0
/kaggle/temp/axial_all_images/2090173285___2695245445___8.png,0.803398072719574,0,115.99999999999999,176.0,136.0,197.0
/kaggle/temp/axial_all_images/2090173285___2734051424___13.png,0.8132180571556091,0,113.99999999999999,192.0,135.0,213.0
/kaggle/temp/axial_all_images/2090173285___2734051424___21.png,0.8179861903190613,0,112.99999999999999,188.0,134.0,208.0
/kaggle/temp/axial_all_images/2090173285___2734051424___5.png,0.7910317778587341,0,117.0,200.99999999999997,138.0,222.00000000000003
/kaggle/temp/axial_all_images/2097856420___2728187318___13.png,0.7902352809906006,0,264.0,312.0,306.0,354.0
/kaggle/temp/axial_all_images/2097856420___2728187318___27.png,0.7518936395645142,0,283.0,315.0,324.0,357.0
/kaggle/temp/axial_all_images/2097856420___2728187318___32.png,0.7961553931236267,0,306.0,311.0,348.0,353.0
/kaggle/temp/axial_all_images/2097856420___2728187318___39.png,0.7124443054199219,0,300.0,302.0,342.0,344.0
/kaggle/temp/axial_all_images/2097856420___2728187318___5.png,0.7666113972663879,0,272.0,321.0,314.0,363.0
/kaggle/temp/axial_all_images/2108089280___3851745130___11.png,0.7887226939201355,0,190.0,242.0,222.00000000000003,273.0
/kaggle/temp/axial_all_images/2108089280___3851745130___16.png,0.7698514461517334,0,187.0,227.99999999999997,219.0,260.0
/kaggle/temp/axial_all_images/2108089280___3851745130___19.png,0.7423075437545776,0,225.99999999999997,222.00000000000003,258.0,252.99999999999997
/kaggle/temp/axial_all_images/2108089280___3851745130___3.png,0.802579939365387,0,199.0,244.0,229.99999999999997,276.0
/kaggle/temp/axial_all_images/2108089280___3851745130___7.png,0.8017780780792236,0,197.0,243.00000000000003,229.0,274.0
/kaggle/temp/axial_all_images/211713723___428690015___10.png,0.7928553819656372,0,268.0,323.0,310.0,365.0
/kaggle/temp/axial_all_images/211713723___428690015___15.png,0.8086879253387451,0,267.0,303.0,310.0,346.0
/kaggle/temp/axial_all_images/211713723___428690015___2.png,0.7753584980964661,0,265.0,348.0,308.0,390.0
/kaggle/temp/axial_all_images/211713723___428690015___21.png,0.8007134199142456,0,273.0,306.0,315.0,348.0
/kaggle/temp/axial_all_images/211713723___428690015___5.png,0.7869789004325867,0,267.0,336.0,309.0,378.0
/kaggle/temp/axial_all_images/213335325___1153454550___13.png,0.7937955856323242,0,222.00000000000003,254.0,256.0,288.0
/kaggle/temp/axial_all_images/213335325___1153454550___18.png,0.8012722730636597,0,223.0,241.0,258.0,276.0
/kaggle/temp/axial_all_images/213335325___1153454550___24.png,0.7182339429855347,0,224.00000000000003,236.0,258.0,270.0
/kaggle/temp/axial_all_images/213335325___1153454550___3.png,0.7763104438781738,0,224.00000000000003,259.0,258.0,293.0
/kaggle/temp/axial_all_images/213335325___1153454550___8.png,0.7860782742500305,0,222.00000000000003,261.0,254.99999999999997,295.0
/kaggle/temp/axial_all_images/2139209036___678474176___13.png,0.7697345614433289,0,168.0,173.0,193.0,198.0
/kaggle/temp/axial_all_images/2139209036___678474176___18.png,0.7634713649749756,0,170.0,169.0,195.0,194.0
/kaggle/temp/axial_all_images/2139209036___678474176___24.png,0.6657959818840027,0,160.0,164.0,185.0,189.0
/kaggle/temp/axial_all_images/2139209036___678474176___3.png,0.7844749689102173,0,163.0,171.0,189.0,196.0
/kaggle/temp/axial_all_images/2139209036___678474176___8.png,0.7969357967376709,0,166.0,176.0,191.0,202.0
/kaggle/temp/axial_all_images/2139287338___1271026495___18.png,0.7660931944847107,0,266.0,334.0,308.0,376.0
/kaggle/temp/axial_all_images/2139287338___1271026495___26.png,0.7812633514404297,0,270.0,317.0,312.0,359.0
/kaggle/temp/axial_all_images/2139287338___1271026495___34.png,0.7931488752365112,0,286.0,288.0,328.0,330.0
/kaggle/temp/axial_all_images/2139287338___1271026495___50.png,0.7485661506652832,0,284.0,274.0,326.0,316.0
/kaggle/temp/axial_all_images/2139287338___1271026495___59.png,0.7088650465011597,0,243.00000000000003,284.0,286.0,326.0
/kaggle/temp/axial_all_images/2139301976___1983202219___14.png,0.7486158609390259,0,206.0,229.99999999999997,239.0,263.0
/kaggle/temp/axial_all_images/2139301976___1983202219___3.png,0.7969411015510559,0,206.99999999999997,249.00000000000003,241.0,283.0
/kaggle/temp/axial_all_images/2139301976___1983202219___9.png,0.8029549717903137,0,206.99999999999997,241.0,241.0,275.0
/kaggle/temp/axial_all_images/215111925___1936473407___14.png,0.7913126945495605,0,136.0,209.0,161.0,234.0
/kaggle/temp/axial_all_images/215111925___1936473407___21.png,0.7752269506454468,0,130.0,204.99999999999997,156.0,231.0
/kaggle/temp/axial_all_images/215111925___1936473407___27.png,0.8081807494163513,0,148.0,202.0,174.0,227.0
/kaggle/temp/axial_all_images/215111925___1936473407___34.png,0.8011699318885803,0,157.0,209.0,183.0,234.0
/kaggle/temp/axial_all_images/215111925___1936473407___7.png,0.811424732208252,0,149.0,217.0,173.0,242.0
/kaggle/temp/axial_all_images/215111925___2044258086___10.png,0.798278272151947,0,135.0,166.0,156.0,188.0
/kaggle/temp/axial_all_images/215111925___2044258086___15.png,0.7872408032417297,0,133.0,174.0,154.0,196.0
/kaggle/temp/axial_all_images/215111925___2044258086___19.png,0.8136085271835327,0,149.0,161.0,170.0,182.0
/kaggle/temp/axial_all_images/215111925___2044258086___23.png,0.7510378360748291,0,143.0,159.0,164.0,181.0
/kaggle/temp/axial_all_images/215111925___2044258086___7.png,0.8089771270751953,0,146.0,169.0,167.0,190.0
/kaggle/temp/axial_all_images/2178420447___2410256444___11.png,0.7702330350875854,0,130.0,153.0,151.0,175.0
/kaggle/temp/axial_all_images/2178420447___2410256444___18.png,0.8169888257980347,0,139.0,154.0,160.0,175.0
/kaggle/temp/axial_all_images/2178420447___2410256444___24.png,0.7945250272750854,0,139.0,157.0,160.0,178.0
/kaggle/temp/axial_all_images/2178420447___2410256444___30.png,0.7630181312561035,0,139.0,176.0,160.0,197.0
/kaggle/temp/axial_all_images/2178420447___2410256444___35.png,0.642734706401825,0,135.0,202.99999999999997,156.0,224.00000000000003
/kaggle/temp/axial_all_images/2178420447___3966501454___13.png,0.7950897812843323,0,141.0,157.0,162.0,178.0
/kaggle/temp/axial_all_images/2178420447___3966501454___18.png,0.8067808151245117,0,141.0,157.0,162.0,178.0
/kaggle/temp/axial_all_images/2178420447___3966501454___2.png,0.7599326372146606,0,136.0,157.0,157.0,178.0
/kaggle/temp/axial_all_images/2178420447___3966501454___23.png,0.7220908999443054,0,130.0,153.0,152.0,175.0
/kaggle/temp/axial_all_images/2178420447___3966501454___8.png,0.8209832906723022,0,141.0,157.0,162.0,178.0
/kaggle/temp/axial_all_images/2178791963___3949365258___13.png,0.7681950330734253,0,242.0,277.0,279.0,315.0
/kaggle/temp/axial_all_images/2178791963___3949365258___20.png,0.7731301188468933,0,257.0,263.0,295.0,301.0
/kaggle/temp/axial_all_images/2178791963___3949365258___27.png,0.7657324075698853,0,271.0,275.0,309.0,313.0
/kaggle/temp/axial_all_images/2178791963___3949365258___35.png,0.7585104703903198,0,270.0,316.0,309.0,355.0
/kaggle/temp/axial_all_images/2178791963___3949365258___40.png,0.6889652013778687,0,276.0,352.0,314.0,391.0
/kaggle/temp/axial_all_images/2184738913___1645579515___13.png,0.8047071099281311,0,140.0,154.0,162.0,175.0
/kaggle/temp/axial_all_images/2184738913___1645579515___19.png,0.7866365909576416,0,146.0,153.0,167.0,174.0
/kaggle/temp/axial_all_images/2184738913___1645579515___24.png,0.7661972641944885,0,146.0,151.0,167.0,172.0
/kaggle/temp/axial_all_images/2184738913___1645579515___3.png,0.7365350127220154,0,143.0,159.0,163.0,179.0
/kaggle/temp/axial_all_images/2184738913___1645579515___8.png,0.7943100333213806,0,143.0,159.0,164.0,180.0
/kaggle/temp/axial_all_images/2184738913___969749768___11.png,0.7680465579032898,0,135.0,178.0,156.0,199.0
/kaggle/temp/axial_all_images/2184738913___969749768___18.png,0.7934688329696655,0,133.0,168.0,154.0,190.0
/kaggle/temp/axial_all_images/2184738913___969749768___24.png,0.8220547437667847,0,139.0,161.0,160.0,182.0
/kaggle/temp/axial_all_images/2184738913___969749768___31.png,0.7946377396583557,0,143.0,161.0,164.0,182.0
/kaggle/temp/axial_all_images/2184738913___969749768___36.png,0.72618168592453,0,143.0,169.0,164.0,190.0
/kaggle/temp/axial_all_images/2196440863___2094103166___17.png,0.8107780814170837,0,156.0,177.0,182.0,202.0
/kaggle/temp/axial_all_images/2196440863___2094103166___24.png,0.8287456631660461,0,153.0,172.0,179.0,198.0
/kaggle/temp/axial_all_images/2196440863___2094103166___31.png,0.8037965893745422,0,149.0,175.0,174.0,200.0
/kaggle/temp/axial_all_images/2196440863___2094103166___36.png,0.7605760097503662,0,147.0,185.0,173.0,210.0
/kaggle/temp/axial_all_images/2196440863___2238701869___1.png,0.7703210115432739,0,160.0,210.0,186.0,235.0
/kaggle/temp/axial_all_images/2196440863___2238701869___12.png,0.8337786793708801,0,166.0,200.0,191.0,225.0
/kaggle/temp/axial_all_images/2196440863___2238701869___18.png,0.738686740398407,0,163.0,216.0,188.0,241.0
/kaggle/temp/axial_all_images/2196440863___2238701869___5.png,0.8216677308082581,0,163.0,200.99999999999997,189.0,227.0
/kaggle/temp/axial_all_images/2196440863___2984817530___11.png,0.7974792122840881,0,134.0,157.0,155.0,178.0
/kaggle/temp/axial_all_images/2196440863___2984817530___15.png,0.7989688515663147,0,135.0,152.0,156.0,173.0
/kaggle/temp/axial_all_images/2196440863___2984817530___20.png,0.8444241881370544,0,138.0,154.0,159.0,175.0
/kaggle/temp/axial_all_images/2196440863___2984817530___24.png,0.7552850246429443,0,132.0,165.0,154.0,186.0
/kaggle/temp/axial_all_images/2196440863___2984817530___7.png,0.8026003837585449,0,129.0,159.0,151.0,180.0
/kaggle/temp/axial_all_images/2197996879___2221194786___16.png,0.7695069909095764,0,193.0,185.0,227.0,219.0
/kaggle/temp/axial_all_images/2197996879___2221194786___22.png,0.7854278683662415,0,194.0,180.0,227.99999999999997,214.0
/kaggle/temp/axial_all_images/2197996879___2221194786___26.png,0.7378160953521729,0,190.0,183.0,225.0,217.0
/kaggle/temp/axial_all_images/2197996879___2760176541___2.png,0.7893347144126892,0,179.0,234.0,214.0,268.0
/kaggle/temp/axial_all_images/2197996879___2760176541___7.png,0.5623888373374939,0,180.94427585601807,202.75301933288574,214.82081413269043,236.62950992584229
/kaggle/temp/axial_all_images/2197996879___3098845798___1.png,0.7867963910102844,0,198.0,227.0,231.99999999999997,260.0
/kaggle/temp/axial_all_images/2197996879___3098845798___11.png,0.765173614025116,0,184.0,202.0,217.0,235.0
/kaggle/temp/axial_all_images/2197996879___3098845798___14.png,0.7254688143730164,0,182.0,195.0,215.0,229.0
/kaggle/temp/axial_all_images/2197996879___3098845798___6.png,0.7972994446754456,0,192.0,209.0,227.0,243.00000000000003
/kaggle/temp/axial_all_images/2199989491___2391300306___10.png,0.8065131306648254,0,282.0,313.0,324.0,354.0
/kaggle/temp/axial_all_images/2199989491___2391300306___15.png,0.40115785598754883,0,283.46455097198486,315.68763256073,325.4645347595215,357.6876401901245
/kaggle/temp/axial_all_images/2199989491___2391300306___2.png,0.779456615447998,0,278.0,316.0,321.0,359.0
/kaggle/temp/axial_all_images/2199989491___2391300306___20.png,0.575345516204834,0,291.0,317.0,332.0,358.0
/kaggle/temp/axial_all_images/2199989491___2391300306___6.png,0.8036883473396301,0,276.0,309.0,319.0,351.0
/kaggle/temp/axial_all_images/2203943775___1214945___10.png,0.8129242062568665,0,274.0,308.0,316.0,349.0
/kaggle/temp/axial_all_images/2203943775___1214945___15.png,0.7910639047622681,0,288.0,310.0,330.0,352.0
/kaggle/temp/axial_all_images/2203943775___1214945___2.png,0.7814281582832336,0,264.0,323.0,306.0,365.0
/kaggle/temp/axial_all_images/2203943775___1214945___20.png,0.7882105112075806,0,287.0,307.0,330.0,350.0
/kaggle/temp/axial_all_images/2203943775___1214945___5.png,0.8013209104537964,0,268.0,320.0,310.0,362.0
/kaggle/temp/axial_all_images/2215612535___3242824549___12.png,0.7514576315879822,0,229.0,289.0,267.0,328.0
/kaggle/temp/axial_all_images/2215612535___3242824549___18.png,0.7481015920639038,0,227.0,279.0,265.0,317.0
/kaggle/temp/axial_all_images/2215612535___3242824549___24.png,0.7643415927886963,0,238.0,260.0,276.0,298.0
/kaggle/temp/axial_all_images/2215612535___3242824549___30.png,0.7798364162445068,0,245.00000000000003,246.0,283.0,284.0
/kaggle/temp/axial_all_images/2215612535___3242824549___35.png,0.4195340871810913,0,259.69254970550537,251.2155294418335,297.69253730773926,289.2155170440674
/kaggle/temp/axial_all_images/2229950158___2106732756___14.png,0.8048588633537292,0,146.0,154.0,167.0,176.0
/kaggle/temp/axial_all_images/2229950158___2106732756___19.png,0.772800862789154,0,141.0,150.0,162.0,171.0
/kaggle/temp/axial_all_images/2229950158___2106732756___24.png,0.7969462275505066,0,133.0,145.0,154.0,166.0
/kaggle/temp/axial_all_images/2229950158___2106732756___28.png,0.814731240272522,0,133.0,144.0,154.0,164.0
/kaggle/temp/axial_all_images/2229950158___2106732756___8.png,0.8164241909980774,0,141.0,152.0,162.0,173.0
/kaggle/temp/axial_all_images/2229950158___3129303743___1.png,0.7707721590995789,0,164.0,179.0,189.0,204.0
/kaggle/temp/axial_all_images/2229950158___3129303743___13.png,0.7797448039054871,0,149.0,174.0,174.0,198.0
/kaggle/temp/axial_all_images/2229950158___3129303743___19.png,0.7891947627067566,0,165.0,175.0,190.0,200.0
/kaggle/temp/axial_all_images/2229950158___3129303743___24.png,0.819767951965332,0,171.0,180.0,196.0,204.99999999999997
/kaggle/temp/axial_all_images/2229950158___3129303743___7.png,0.6982506513595581,0,151.0,172.0,177.0,197.0
/kaggle/temp/axial_all_images/2235256377___1167710206___11.png,0.8209830522537231,0,164.0,184.0,190.0,209.0
/kaggle/temp/axial_all_images/2235256377___1167710206___16.png,0.8440195322036743,0,165.0,185.0,190.0,210.0
/kaggle/temp/axial_all_images/2235256377___1167710206___2.png,0.8196142911911011,0,163.0,189.0,188.0,215.0
/kaggle/temp/axial_all_images/2235256377___1167710206___22.png,0.8216660022735596,0,164.0,177.0,190.0,202.0
/kaggle/temp/axial_all_images/2235256377___1167710206___7.png,0.8082016110420227,0,159.0,180.0,185.0,204.99999999999997
/kaggle/temp/axial_all_images/2243946963___2673954932___10.png,0.7855847477912903,0,250.99999999999997,382.0,293.0,424.0
/kaggle/temp/axial_all_images/2243946963___2673954932___15.png,0.7570971250534058,0,257.0,377.0,299.0,419.00000000000006
/kaggle/temp/axial_all_images/2243946963___2673954932___2.png,0.7683170437812805,0,245.00000000000003,376.0,288.0,418.0
/kaggle/temp/axial_all_images/2243946963___2673954932___20.png,0.7889575958251953,0,257.0,362.0,299.0,404.0
/kaggle/temp/axial_all_images/2243946963___2673954932___26.png,0.7221885323524475,0,265.0,350.0,307.0,393.0
/kaggle/temp/axial_all_images/2248929238___232069007___14.png,0.8144232630729675,0,210.0,284.0,244.0,318.0
/kaggle/temp/axial_all_images/2248929238___232069007___19.png,0.793432891368866,0,208.0,264.0,242.0,298.0
/kaggle/temp/axial_all_images/2248929238___232069007___23.png,0.7945893406867981,0,204.99999999999997,261.0,239.0,295.0
/kaggle/temp/axial_all_images/2248929238___232069007___3.png,0.8068590760231018,0,212.0,285.0,246.0,319.0
/kaggle/temp/axial_all_images/2248929238___232069007___9.png,0.7846863865852356,0,209.0,272.0,243.00000000000003,306.0
/kaggle/temp/axial_all_images/2249525087___1236584656___14.png,0.7918216586112976,0,129.0,126.0,150.0,147.0
/kaggle/temp/axial_all_images/2249525087___1236584656___21.png,0.7994394302368164,0,138.0,140.0,159.0,160.0
/kaggle/temp/axial_all_images/2249525087___1236584656___28.png,0.7758318781852722,0,140.0,159.0,162.0,181.0
/kaggle/temp/axial_all_images/2249525087___1236584656___34.png,0.7704139947891235,0,136.0,175.0,157.0,197.0
/kaggle/temp/axial_all_images/2249525087___1236584656___9.png,0.8157456517219543,0,122.0,127.0,143.0,148.0
/kaggle/temp/axial_all_images/224965813___2221482978___11.png,0.7623860836029053,0,160.0,187.0,186.0,213.0
/kaggle/temp/axial_all_images/224965813___2221482978___17.png,0.8104586005210876,0,162.0,182.0,187.0,208.0
/kaggle/temp/axial_all_images/224965813___2221482978___21.png,0.7830032706260681,0,166.0,186.0,191.0,212.0
/kaggle/temp/axial_all_images/224965813___2221482978___3.png,0.7746182680130005,0,163.0,191.0,188.0,216.0
/kaggle/temp/axial_all_images/224965813___2221482978___5.png,0.7734130024909973,0,160.0,193.0,186.0,218.00000000000003
/kaggle/temp/axial_all_images/2252214631___4151009423___15.png,0.7842718958854675,0,202.0,229.99999999999997,235.0,264.0
/kaggle/temp/axial_all_images/2252214631___4151009423___21.png,0.7718790173530579,0,209.0,227.0,243.00000000000003,260.0
/kaggle/temp/axial_all_images/2252214631___4151009423___27.png,0.7767146825790405,0,212.0,224.00000000000003,247.00000000000003,258.0
/kaggle/temp/axial_all_images/2252214631___4151009423___32.png,0.7758336663246155,0,214.0,231.0,249.00000000000003,266.0
/kaggle/temp/axial_all_images/2252214631___4151009423___40.png,0.7656949162483215,0,210.0,233.0,244.0,267.0
/kaggle/temp/axial_all_images/2256339732___64499172___13.png,0.7841896414756775,0,217.0,238.0,250.0,272.0
/kaggle/temp/axial_all_images/2256339732___64499172___4.png,0.809377908706665,0,218.00000000000003,246.0,250.99999999999997,280.0
/kaggle/temp/axial_all_images/2256339732___64499172___8.png,0.8275803923606873,0,219.0,245.00000000000003,252.0,279.0
/kaggle/temp/axial_all_images/2265301200___2890408382___10.png,0.7799339294433594,0,129.0,151.0,151.0,172.0
/kaggle/temp/axial_all_images/2265301200___2890408382___14.png,0.7765173316001892,0,134.0,158.0,155.0,179.0
/kaggle/temp/axial_all_images/2265301200___2890408382___19.png,0.7881665229797363,0,130.0,153.0,151.0,175.0
/kaggle/temp/axial_all_images/2265301200___2890408382___23.png,0.6960936188697815,0,124.0,154.0,145.0,175.0
/kaggle/temp/axial_all_images/2265301200___2890408382___6.png,0.7693281173706055,0,126.0,159.0,148.0,180.0
/kaggle/temp/axial_all_images/2278286820___1931643682___121.png,0.7839831709861755,0,225.99999999999997,283.0,261.0,318.0
/kaggle/temp/axial_all_images/2278286820___1931643682___31.png,0.6872513294219971,0,206.0,270.0,240.0,304.0
/kaggle/temp/axial_all_images/2278286820___1931643682___51.png,0.6920726299285889,0,219.0,256.0,252.99999999999997,290.0
/kaggle/temp/axial_all_images/2278286820___1931643682___73.png,0.7847350239753723,0,237.0,261.0,270.0,294.0
/kaggle/temp/axial_all_images/2278286820___1931643682___98.png,0.7478992938995361,0,227.99999999999997,265.0,262.0,299.0
/kaggle/temp/axial_all_images/2278286820___1994435187___12.png,0.8029656410217285,0,227.0,248.0,260.0,282.0
/kaggle/temp/axial_all_images/2278286820___1994435187___18.png,0.8008505702018738,0,208.0,248.0,242.0,282.0
/kaggle/temp/axial_all_images/2278286820___1994435187___2.png,0.7653621435165405,0,220.00000000000003,239.0,254.0,273.0
/kaggle/temp/axial_all_images/2278286820___1994435187___23.png,0.7961054444313049,0,204.99999999999997,238.0,239.0,272.0
/kaggle/temp/axial_all_images/2278286820___1994435187___7.png,0.7812146544456482,0,219.0,246.0,252.99999999999997,279.0
/kaggle/temp/axial_all_images/228290246___1279357314___13.png,0.821173369884491,0,210.0,242.0,244.0,276.0
/kaggle/temp/axial_all_images/228290246___1279357314___18.png,0.8054169416427612,0,216.0,238.0,249.00000000000003,272.0
/kaggle/temp/axial_all_images/228290246___1279357314___23.png,0.4165712296962738,0,216.6405200958252,232.80029296875,250.60057640075684,265.80028533935547
/kaggle/temp/axial_all_images/228290246___1279357314___25.png,0.7292243838310242,0,212.0,227.0,245.00000000000003,261.0
/kaggle/temp/axial_all_images/228290246___1279357314___8.png,0.7887241244316101,0,199.0,241.0,231.99999999999997,275.0
/kaggle/temp/axial_all_images/228290246___983684394___1.png,0.7661586403846741,0,227.99999999999997,225.0,262.0,259.0
/kaggle/temp/axial_all_images/228290246___983684394___3.png,0.8129013776779175,0,225.0,225.0,259.0,259.0
/kaggle/temp/axial_all_images/2293787755___3808780459___10.png,0.774894118309021,0,111.00000000000001,113.99999999999999,128.0,131.0
/kaggle/temp/axial_all_images/2293787755___3808780459___15.png,0.7860502600669861,0,114.99999999999999,104.0,132.0,121.0
/kaggle/temp/axial_all_images/2293787755___3808780459___20.png,0.767832338809967,0,112.99999999999999,102.0,130.0,119.0
/kaggle/temp/axial_all_images/2293787755___3808780459___25.png,0.7862261533737183,0,107.0,110.00000000000001,123.0,127.0
/kaggle/temp/axial_all_images/2293787755___3808780459___28.png,0.5424603819847107,0,131.0,113.99999999999999,148.0,131.0
/kaggle/temp/axial_all_images/2318756258___498330358___11.png,0.8018051385879517,0,187.0,211.0,216.0,241.0
/kaggle/temp/axial_all_images/2318756258___498330358___18.png,0.7862356305122375,0,185.0,202.99999999999997,214.0,233.0
/kaggle/temp/axial_all_images/2318756258___498330358___26.png,0.7270458936691284,0,186.0,224.00000000000003,216.0,254.99999999999997
/kaggle/temp/axial_all_images/2318756258___498330358___30.png,0.6786654591560364,0,190.0,224.00000000000003,219.0,254.0
/kaggle/temp/axial_all_images/2318756258___498330358___4.png,0.804372251033783,0,180.0,224.00000000000003,210.0,254.0
/kaggle/temp/axial_all_images/2320212322___3669916305___10.png,0.7941890954971313,0,145.0,156.0,166.0,177.0
/kaggle/temp/axial_all_images/2320212322___3669916305___17.png,0.7960978746414185,0,143.0,153.0,165.0,174.0
/kaggle/temp/axial_all_images/2320212322___3669916305___28.png,0.8096734881401062,0,144.0,130.0,165.0,150.0
/kaggle/temp/axial_all_images/2320212322___3669916305___34.png,0.8286521434783936,0,142.0,124.0,163.0,144.0
/kaggle/temp/axial_all_images/2320212322___3669916305___40.png,0.8147780299186707,0,141.0,131.0,162.0,152.0
/kaggle/temp/axial_all_images/2323872325___1133606642___13.png,0.782795786857605,0,142.0,127.0,163.0,148.0
/kaggle/temp/axial_all_images/2323872325___1133606642___21.png,0.8027128577232361,0,147.0,118.0,168.0,139.0
/kaggle/temp/axial_all_images/2323872325___1133606642___30.png,0.7967416644096375,0,155.0,125.0,176.0,146.0
/kaggle/temp/axial_all_images/2323872325___1133606642___38.png,0.6841915845870972,0,140.0,128.0,162.0,149.0
/kaggle/temp/axial_all_images/2323872325___1133606642___6.png,0.7654911279678345,0,127.0,133.0,148.0,154.0
/kaggle/temp/axial_all_images/2328543636___3499907699___10.png,0.7931860089302063,0,202.99999999999997,257.0,238.0,291.0
/kaggle/temp/axial_all_images/2328543636___3499907699___14.png,0.796114981174469,0,204.99999999999997,241.0,239.0,275.0
/kaggle/temp/axial_all_images/2328543636___3499907699___20.png,0.77975994348526,0,200.0,254.0,234.0,288.0
/kaggle/temp/axial_all_images/2328543636___3499907699___24.png,0.7086616158485413,0,200.99999999999997,249.00000000000003,235.0,283.0
/kaggle/temp/axial_all_images/2328543636___3499907699___29.png,0.7849153876304626,0,206.0,244.0,240.0,278.0
/kaggle/temp/axial_all_images/233281390___852306180___13.png,0.8048174381256104,0,231.99999999999997,250.99999999999997,266.0,285.0
/kaggle/temp/axial_all_images/233281390___852306180___18.png,0.8233352303504944,0,225.99999999999997,254.99999999999997,260.0,289.0
/kaggle/temp/axial_all_images/233281390___852306180___23.png,0.8268311619758606,0,220.00000000000003,256.0,254.0,290.0
/kaggle/temp/axial_all_images/233281390___852306180___28.png,0.8431179523468018,0,210.0,252.99999999999997,244.0,287.0
/kaggle/temp/axial_all_images/233281390___852306180___8.png,0.7919347882270813,0,222.00000000000003,263.0,256.0,297.0
/kaggle/temp/axial_all_images/2336516775___1202299672___11.png,0.7711425423622131,0,278.0,503.0,324.0,550.0
/kaggle/temp/axial_all_images/2336516775___1202299672___3.png,0.7689746022224426,0,278.0,491.0,324.0,537.0
/kaggle/temp/axial_all_images/2336516775___1202299672___7.png,0.7790260314941406,0,268.0,543.0,313.0,588.0
/kaggle/temp/axial_all_images/2344333600___920587512___11.png,0.7752559185028076,0,225.99999999999997,242.0,260.0,276.0
/kaggle/temp/axial_all_images/2344333600___920587512___17.png,0.7940419316291809,0,231.0,249.00000000000003,265.0,283.0
/kaggle/temp/axial_all_images/2344333600___920587512___23.png,0.7722148895263672,0,227.0,262.0,261.0,296.0
